candidate_id,source_id,source_url,license_record,original_source_split,source_record_id,source_image_path,source_annotation_path,review_sample_id,task_eligibility,boxes_available,object_count,object_labels,object_label_counts,proposed_multiclass_label,proposed_multilabels,review_basis,candidate_status,sha256,exact_duplicate_group_id
ceymo::train::117c,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,117c,data/raw/v2/ceymo/train/extracted/train/images/117c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/117c.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=SA:1,pre_split_source_candidate,f7cee2de58c265ee05a193c51511d8ad617882608f454367e3c8dfd91a76e4d4,
ceymo::train::117d,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,117d,data/raw/v2/ceymo/train/extracted/train/images/117d.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/117d.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=SA:1,pre_split_source_candidate,9db694fdc609575f128b72ca8de2be35e35ab2d21405a41e3319144c034fd0ac,
ceymo::train::118,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,118,data/raw/v2/ceymo/train/extracted/train/images/118.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/118.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=BL:1;SA:1,pre_split_source_candidate,05d27c313056a950d92b76eea08de5679bd587899a33cc37bd4244f2e80f5945,
ceymo::train::118a,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,118a,data/raw/v2/ceymo/train/extracted/train/images/118a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/118a.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=BL:1;SA:1,pre_split_source_candidate,9ad4ad54a3150fb1c2993c9ca91b2e6c744d0fe4b565b07220bdeb602807bb3c,
ceymo::train::118b,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,118b,data/raw/v2/ceymo/train/extracted/train/images/118b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/118b.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=BL:1,pre_split_source_candidate,0c81596615f36ecbc49954187881b1a4c501cf6ce99681dcbfede13e963b14be,
ceymo::train::119,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,119,data/raw/v2/ceymo/train/extracted/train/images/119.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/119.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=JB:1,pre_split_source_candidate,6657d76269a8c2077d18bde8fe94bf348ef199bfc7ce67ff1d60915e27cf71b8,
ceymo::train::119a,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,119a,data/raw/v2/ceymo/train/extracted/train/images/119a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/119a.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=JB:1,pre_split_source_candidate,0bf13cc256704da49d40ec9b57b63201baeb62c9e2209d6f8eb29d05682d76f8,
ceymo::train::11a,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,11a,data/raw/v2/ceymo/train/extracted/train/images/11a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/11a.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=PC:1,pre_split_source_candidate,2f59cdfe59ed8cccbbf74dd4ab59b248acc2fec5543eb964dea6dc8a0d6797c8,
ceymo::train::11b,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,11b,data/raw/v2/ceymo/train/extracted/train/images/11b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/11b.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=PC:1,pre_split_source_candidate,3c3243b5343f84be7d5f78417c3d6456796b994b754c61c87215fdba06930e57,
ceymo::train::12,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,12,data/raw/v2/ceymo/train/extracted/train/images/12.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/12.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=RA:1,pre_split_source_candidate,246eb68c33cf2c9b1ed172afcfdcc6b84d7f3d7359925a15759a8c86bfa55433,
ceymo::train::121,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,121,data/raw/v2/ceymo/train/extracted/train/images/121.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/121.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=BL:1;SA:1,pre_split_source_candidate,40e1a70980ee1238e80ce78871972bfe0d6aafce2ec4e37c683d979252218e98,
ceymo::train::121a,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,121a,data/raw/v2/ceymo/train/extracted/train/images/121a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/121a.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=BL:1;SA:1,pre_split_source_candidate,880e4636ad2390c494bb6376a19fbc439370099f04b84a0da0ea1362894db181,
ceymo::train::121b,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,121b,data/raw/v2/ceymo/train/extracted/train/images/121b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/121b.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=BL:1,pre_split_source_candidate,defd535f188b24aa69ef21b31e9ebc02f635bd6c16615bbfd4b4c6e474d96e9b,
ceymo::train::122,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,122,data/raw/v2/ceymo/train/extracted/train/images/122.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/122.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=BL:1;SA:1,pre_split_source_candidate,e4fb1fb27cdef02b02bb4a0c30f9ed8438686138f4f84816b6c06f7445a3d736,
ceymo::train::122a,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,122a,data/raw/v2/ceymo/train/extracted/train/images/122a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/122a.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=BL:1;SA:1,pre_split_source_candidate,2cfe796794d8e3f47c3554f4edf00cd146ce99328201c1b47a6ee85b4e175ef3,
ceymo::train::122b,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,122b,data/raw/v2/ceymo/train/extracted/train/images/122b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/122b.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=BL:1,pre_split_source_candidate,7a701e1a05db5450050d953e7fce726ce3dd103811161c2948c6f19c8e5c0165,
ceymo::train::123,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,123,data/raw/v2/ceymo/train/extracted/train/images/123.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/123.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=PC:1,pre_split_source_candidate,0e633d9eab796c9d857156937dd391da5feb7aedc68d09e3d22920b89b166ef8,
ceymo::train::123a,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,123a,data/raw/v2/ceymo/train/extracted/train/images/123a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/123a.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=PC:1,pre_split_source_candidate,a9d989032fe155a9baaf7f454c18377b12f6bc20b47aaa334d71e7a4e3c83b6e,
ceymo::train::123b,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,123b,data/raw/v2/ceymo/train/extracted/train/images/123b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/123b.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=PC:1,pre_split_source_candidate,b3e65e77468b167a94cbc26a30802e6e943e99277be3afa732f70ad4a6db52d9,
ceymo::train::124,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,124,data/raw/v2/ceymo/train/extracted/train/images/124.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/124.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=BL:1;SA:1,pre_split_source_candidate,3f6d7039715db7da1b25ab8140c092e226b9dfd4c31f2ac349573de1c0e0d1ab,
ceymo::train::124a,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,124a,data/raw/v2/ceymo/train/extracted/train/images/124a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/124a.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=BL:1;SA:1,pre_split_source_candidate,12cb27f5faa2bf128733956c8a4cfd541c4bf45e280893eb33c5b7c817ba44c2,
ceymo::train::124b,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,124b,data/raw/v2/ceymo/train/extracted/train/images/124b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/124b.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=BL:1,pre_split_source_candidate,61ccdc335dd87f5eaad394faae6b4075e6335dca08dddd9e92ec660053a40977,
ceymo::train::125,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,125,data/raw/v2/ceymo/train/extracted/train/images/125.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/125.xml,,multi_label;object_detection,yes,5,road_marking,road_marking:5,,road_marking,audited source labels plus student-approved visual quality; source subtypes=BL:1;DM:3;SA:1,pre_split_source_candidate,d7a39e9b46239f4626fec1ba5046e351d662198d767d965526c5cd87cd4e77e3,
ceymo::train::125a,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,125a,data/raw/v2/ceymo/train/extracted/train/images/125a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/125a.xml,,multi_label;object_detection,yes,5,road_marking,road_marking:5,,road_marking,audited source labels plus student-approved visual quality; source subtypes=BL:1;DM:3;SA:1,pre_split_source_candidate,4db5a1d4bd36b62efd70163341fa60d6f017488d96a33adbfc969a4f4114eaf0,
ceymo::train::125b,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,125b,data/raw/v2/ceymo/train/extracted/train/images/125b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/125b.xml,,multi_label;object_detection,yes,5,road_marking,road_marking:5,,road_marking,audited source labels plus student-approved visual quality; source subtypes=BL:1;DM:3;SA:1,pre_split_source_candidate,48fa5fdd658726bf17b386fa55e778f95ec1684df0c59d52920e72c6ca8f6233,
ceymo::train::126,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,126,data/raw/v2/ceymo/train/extracted/train/images/126.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/126.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=BL:1;SA:1,pre_split_source_candidate,9844d1b6812d50e6b7a59092d2fe6d48100762340320bcce282f719298820966,
ceymo::train::126a,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,126a,data/raw/v2/ceymo/train/extracted/train/images/126a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/126a.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=BL:1;SA:1,pre_split_source_candidate,6ebe1fcd1b04084a67a2af2fc2a6c079d4c16c693302e0c680b6b076bcb5c522,
ceymo::train::126b,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,126b,data/raw/v2/ceymo/train/extracted/train/images/126b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/126b.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=BL:1,pre_split_source_candidate,9598a59e4f2a77de4ac29856c545a1b0629927f8db517063b3f1391f1535c31f,
ceymo::train::127,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,127,data/raw/v2/ceymo/train/extracted/train/images/127.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/127.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=JB:1,pre_split_source_candidate,1e895e8251c7992eebc045a4506f9ab89dd3af2ef2d47b09ca1ba94e48efaff9,
ceymo::train::127a,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,127a,data/raw/v2/ceymo/train/extracted/train/images/127a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/127a.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=JB:1,pre_split_source_candidate,07ced6becfe38b2a05402f36bc4ae5dbc4fb8ac32a8afb69ca9c8bcc015a2410,
ceymo::train::128,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,128,data/raw/v2/ceymo/train/extracted/train/images/128.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/128.xml,,multi_label;object_detection,yes,1,road_marking,road_marking:1,,road_marking,audited source labels plus student-approved visual quality; source subtypes=BL:1,pre_split_source_candidate,75182bdf9441d31baea425992ee13c8c044241966d018588a579dc8c15a1ce62,
ceymo::train::128a,CeyMo,https://github.com/oshadajay/CeyMo,MIT repository licence; confirm dataset-file redistribution coverage,train,128a,data/raw/v2/ceymo/train/extracted/train/images/128a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/128a.xml,,multi_label;object_detection,yes,2,road_marking,road_marking:2,,road_marking,audited source labels plus student-approved visual quality; source subtypes=BL:1;SA:1,pre_split_source_candidate,f66116c592d72f21bec76521a8f2d870ee3c1702a81d7699d41ceaf0f0d61a40,
