staging_id,audit_id,source_key,source_dataset,source_split,source_image_path,width,height,image_sha256,mask_sha256,shadow_mask_coverage,shadow_label,road_context_status,intended_use,training_eligibility,duplicate_decision
SHADOW_STAGE_00053,SRD_FULL_00459,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00458__DSCF0581.jpg,1889,2745,276268e25da90a8615b90d0f16488106ad56d290ba05416d8f4840929f703105,22a546051d610973918e9754b812f6c29df84877927cd38be4e64eb878cc640a,0.051949,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00054,SRD_FULL_00460,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00459__DSCF0583.jpg,1889,2745,5c32d053039a9e06f382fbfbc80df44cb0739af35f2ea73ea61e78ef2bcdbc00,98fdee6c17052cc896a120a81b1ac59aeb844a94020ac4005ca4be83eaf2bc7e,0.049531,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00055,SRD_FULL_00461,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00460__DSCF0585.jpg,1889,2745,a08f1c8cb8f4b9756581b70170b6460b4793b06613e3b16045ae662bbf70293c,20d9326586ee0733d88e281704b722e032fcd6a201fc1ec39b9d9842b0541e17,0.029699,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00056,SRD_FULL_00462,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00461__DSCF0647.jpg,1889,2745,83924e1278eaeddd511f589c9638ea0a503f675c33dd4a59d29e626f4d76255f,a0e6412b2181cb1126cad37bb8a0f81550ed6a73b8d14129745ea0d28c72358c,0.190228,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00057,SRD_FULL_00463,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00462__DSCF0683.jpg,1889,2745,9de06377f8d7a00a17d426900afdc2eff8c1b2b55359bffbd039731f79511c3b,594dd54c37a8d4d6c8efc29d0623c3eb1e90df66b1963eab1b2ad1ababb15775,0.32448,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00058,SRD_FULL_00464,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00463__IMG_1_5451.jpg,840,640,b26f9bd362ee290e82709dab202ec4c20d66e7bb26d4954022c9f1f64e415342,c49d58ec91a193ebe8e2b71a2aa05c9f0c23b1d3fc59884b9ee8513328ca9610,0.183376,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00059,SRD_FULL_00465,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00464__IMG_1_5453.jpg,840,640,0d0087d87e34a067cfbd4a820ac6a5b1386f072c3d226bf0c5df6540075d8651,cb4fb6d3918f9c34aa913868bb834bac8dc6df4d4e075adf3e03df38c9e7bbe9,0.050307,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00060,SRD_FULL_00466,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00465__IMG_1_5476.jpg,840,640,6da8f4520f72cfc5673d04c38e2a264080566791b63f243d2cc5f36260132025,d8b04d7173e2012b418160adef7ea6be217e2a7180ff4c13f88302b7b3e4c3f5,0.07542,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00061,SRD_FULL_00467,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00466__IMG_1_5477.jpg,840,640,3e8fb8ca446d3dc5fcb9e4cb2e2926a8bc69289170f2419108c7528334d14895,ee8618d408f57d91e7c803d317c840f5dfc888457dfdf9a6fe2bc912e0561bbb,0.063791,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00062,SRD_FULL_00468,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00467__IMG_1_5681.jpg,840,640,33a7b2482b222aae20395b8a23c48f6d3fca96579e21b04623ad3bc87a6de69d,dbcb5226724c9ca72a9f1cb6cb380276562371834298fe6cbf342a986ddd88c7,0.188499,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00063,SRD_FULL_00469,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00468__IMG_1_5682.jpg,840,640,bf176cd259a6e4e579c1309b6fdb1bd991ed68b87ef4f4381d94240f58966497,0bbc1bf13eae389f626cecb8c1d0bb628be019fd85e454d2b5912163bdfe9916,0.376637,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00064,SRD_FULL_00470,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00469__IMG_1_5686.jpg,840,640,2695681bad657cae13db0294b3d15d990dc5451f3d8ef18ffd142ffa9a71e9c6,3283d27086c871aaa667310d597efee14736b668e43572c3ca1bdee3a1c28e5b,0.359898,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00065,SRD_FULL_00471,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00470__IMG_2398.jpg,840,640,3c8dea37dd65228fa59e2e4e63ba058622cf8ee87382e257077bf3fd6084c6e7,19d0b3c269b8518858dbc4f259739b42f96f9548eed5df6c4d86139e6bf447c6,0.249782,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00066,SRD_FULL_00472,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00471__IMG_2400.jpg,840,640,fdb0423111ced91f1de55359f0d5fbef3080500b774fb450f665536064a1d199,3f52d1dc13dc43a510834198e7bfe07b18a3abfe8b3a665785279891f49b0ebd,0.239572,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00067,SRD_FULL_00473,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00472__IMG_2404.jpg,840,640,6e11ac233d788b3b8399fd6ea0c65e45c8d2d30acd116f07e8687586da00eb32,2148535919cd39293e7fee31d3fbc3f433e4c33dcc93d9250982b3357ce62c37,0.38476,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00068,SRD_FULL_00474,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00473__IMG_2405.jpg,840,640,2ee1d1bedb31e2c23c477e4d9a73b2ef88b632ae40ffb8b23a81a6b9fa3dd0f0,2a0651cc301e7a6bbf579f8c28f6d5769fc035265397884856b1b7d75ab8e631,0.401644,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00069,SRD_FULL_00475,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00474__IMG_2406.jpg,840,640,302d3aca033ad062d173ca1aaf45420919940421c886ecadacb94a4d09d0513f,1eb33c9e4aed9f7c8d0592f6f200f159e5f07c59841f2b924b694fcc54383d9a,0.319994,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00070,SRD_FULL_00476,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00475__IMG_2419.jpg,840,640,4012a94f75910d8225640176d27896d1cf2290ec1ef2464291d72ce1ca841e37,ec80c9070ba0193a806265e641f464621fc40147b3ddd0522e9b030f2a162217,0.208309,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00071,SRD_FULL_00477,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00476__IMG_2428.jpg,840,640,a7cfa64960a931339369195de4072c6f9c2f0d2eac77118f9a71dffa8eea6663,9ce5e1005f5dfc36ec5e7be6c42aefaa473e965a497d3a58de44d011120cf25b,0.300301,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00072,SRD_FULL_00478,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00477__IMG_2430.jpg,840,640,667f902d3d7edd16e69780316aaed9d35adec99b54a12c219fd1e3679d657c5c,c7e4a05704caea0e720a28ffdfc1a63c2780a610573600d301f8d234542973e8,0.264834,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00073,SRD_FULL_00479,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00478__IMG_2431.jpg,840,640,244e08941981a71fb7d6bd7a9f59388a36bb7af8b8b522e482c1f1d76db7a2cf,20a9c2aa403b13d6994b485b1cb1628c44a9c8af11afd6293354996453ec29a7,0.260045,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00074,SRD_FULL_00480,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00479__IMG_2432.jpg,840,640,3b618e75547486240cceaa8290821c747d63763ac2efccc5cda803422d8e55c0,1bd3732794e2789ddbaa280420908076ff6b96d0a3abd061ce3707a777b135bb,0.211683,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00075,SRD_FULL_00481,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00480__IMG_2454.jpg,840,640,27099f0e686c0f3899f55868ceaadf9d0b701bd38adb4e29e31742dcc092a248,f362dc2f8d2dc5da1acb110e360bcb17035a9dd354c784ac02863c18bcf79f22,0.265262,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00076,SRD_FULL_00482,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00481__IMG_2456.jpg,840,640,15083dba79cb5772ff41d56c5156eeb5de03e5f940a1cf72aa9e0726d26e76e6,8723cba7d948b45f7b56a50bf98794f507c109a8b5fca2b3a73645f7306b5092,0.142814,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00077,SRD_FULL_00483,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00482__IMG_2457.jpg,840,640,35a4c1e1f7d5c0d93adb9cb6011dd0bce12f87250920f98b85781d0ea3638796,6fc43dd4bf3c6a27b3fd6f35a06e08ca010b9b9be5256c843c493bf171db9b07,0.118923,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00078,SRD_FULL_00484,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00483__IMG_5269.jpg,640,480,53ed135f0187be391f8fc3dd81e86f73e2ef50c4485a8a8fef4e080a089adf86,62a4031d51ecc00610dff93761299f81628bf76eb6e7fd68a5c948df2b42c672,0.391712,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00079,SRD_FULL_00485,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00484__IMG_5445.jpg,840,640,477301462e766f20152f56102a2992132a829dc72655e0c238fc08218110c389,4268446ad1bb0922da5e8e75c038dd1f4b68691791e8920f704047e0c44ede2b,0.231825,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00080,SRD_FULL_00486,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00485__IMG_5446.jpg,840,640,2ae5fbf131f993776814cf2c2f98c38a97381e341015deb709d0548ec623db78,553c9a249b2764872b6b9129895ff395bd2184b8128161fa790e3d22013e9892,0.096882,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00081,SRD_FULL_00487,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00486__IMG_5447.jpg,840,640,3db41c2e40e297e87c6e383c4b8738f878433ebb23d63e377c21dcee5180de1a,7624a20cf2c9094bc500987f4edf68c779120ded0454c18f3e56b75ef0aa7100,0.132699,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00082,SRD_FULL_00488,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00487__IMG_5449.jpg,840,640,dede901ffe4d2d30aeadd98eb486e451c43b60d09934202694de1074160dc3f1,0e82cfe5f29effa84bc8d668017697ce7f8c8fae4d0e8510a6cb99885e46b8fa,0.117318,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00083,SRD_FULL_00489,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00488__IMG_5450.jpg,840,640,4a3626815f699eb2158791b1d358643358bfac6d1de06cd49039baeec838a15f,c15775c33abbb5930b556f1826ab45eaf718553c4852bb63a1b04a26b4d6aa6d,0.100586,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00084,SRD_FULL_00490,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00489__IMG_5451.jpg,840,640,20d8b28a00992fa513ebdee2d3e83fcd24b3a25369d2e19db0900cb01ca96ee7,594da8c1f2a6de92d9c2890a656d6ff7e686016a370f22001e8a491b5bd73b79,0.348125,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00085,SRD_FULL_00491,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00490__IMG_5452.jpg,840,640,8495f9465523fd8e1e7413d10fc0ac3c79ad3c60008f268f1fe48ba7b84120aa,8651e8db6cf661703e8348583511e870aa3f3dd9923eb92075424a41edac25ad,0.078776,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00086,SRD_FULL_00492,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00491__IMG_5453.jpg,840,640,83d435bd33d600ec12910e9b7db2d32eec774e8a9e453de0067e53dc2cb307f3,3d25e66e148ac4a613383a020b953fa4fc146a65561e6f39ce607dd88ea92d59,0.205234,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00087,SRD_FULL_00493,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00492__IMG_5454.jpg,840,640,070811a0159ca500a108818b57e861251244a3e69561dd3c4fbdae2a18903e86,2ee215b24db3ac9958a3e9203cf79bd77141240f7168a3573154d7f0e53e8dd3,0.203839,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00088,SRD_FULL_00494,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00493__IMG_5455.jpg,840,640,c2690f6242176ba829a149a199bc58cd7d8605ac508baf7e678850d4b745d600,82668a74b260e924ae87c2d3ad87e12e91c3dbbd858af58e7f9685f787f4f3f3,0.187087,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00089,SRD_FULL_00495,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00494__IMG_5467.jpg,840,640,67e3b94c2ef980160b9ab64287a4bf5bf206266947506a7fc431b03665d7a199,9aad522dbb1fc02df4a40c2f6bd0451b661447907f210ac52c65c0cbdb8f22bf,0.025443,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_00090,SRD_FULL_00496,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/00495__IMG_5468.jpg,840,640,5d3b9e6011c77b8c32fa91a1d1b2ef552a4368a84397ee05867e51a0de34c4d7,438403333f8b1a89f1764573a1ec8437e64793503c894e08843b9608c2cfa2b2,0.027876,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
