candidate_id_a,split_a,label_a,source_a,candidate_id_b,split_b,label_b,source_b,hamming_distance,recommended_action
github_pothole::github_pothole::img-619,train,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-836,validation,pothole,jaygala24_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-622,train,pothole,jaygala24_pothole_detection,v1::train::pothole::389dea517cab_pothole609.jpg,validation,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-629,train,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-802,validation,pothole,jaygala24_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-629,train,pothole,jaygala24_pothole_detection,v1::train::pothole::8a5ef69a83a8_pothole111.jpg,validation,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-630,train,pothole,jaygala24_pothole_detection,v1::train::pothole::4dbd798dc0c7_pothole377.jpg,validation,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-633,train,pothole,jaygala24_pothole_detection,v1::train::pothole::0302978538da_pothole535.jpg,validation,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-634,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::5de8a57303da_pothole61.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-644,protected_test,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-856,train,pothole,jaygala24_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-646,protected_test,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-942,train,pothole,jaygala24_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-646,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::b3d1a9d23443_pothole671.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-647,train,pothole,jaygala24_pothole_detection,v1::train::pothole::23900c8e21d5_pothole871.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-660,train,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-711,protected_test,pothole,jaygala24_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-661,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::2d1dcf886f09_pothole486.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-661,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::7dd398b6521a_pothole527.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-662,train,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-903,validation,pothole,jaygala24_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-662,train,pothole,jaygala24_pothole_detection,v1::train::pothole::961b954b4a41_pothole381.jpg,validation,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-667,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::af80200c9e2e_pothole840.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-675,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::918b88106955_pothole177.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-687,train,pothole,jaygala24_pothole_detection,v1::train::pothole::08502ed22cfb_pothole65.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-702,train,pothole,jaygala24_pothole_detection,v1::train::pothole::c551ff83d183_pothole825.jpg,validation,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-704,train,pothole,jaygala24_pothole_detection,v1::train::pothole::5ca0b39983df_pothole790.jpg,validation,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-714,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::c4a141b5ff7c_pothole193.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-715,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::4260143e5f2d_pothole800.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-726,train,pothole,jaygala24_pothole_detection,v1::train::pothole::5fd7062c20a4_pothole739.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-729,train,pothole,jaygala24_pothole_detection,v1::train::pothole::0302978538da_pothole535.jpg,validation,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-736,train,pothole,jaygala24_pothole_detection,v1::train::pothole::f7633013faec_pothole442.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-750,train,pothole,jaygala24_pothole_detection,v1::train::pothole::c56710db6f3e_pothole836.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-751,train,pothole,jaygala24_pothole_detection,v1::train::pothole::dc435969ef5f_pothole173.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-753,train,pothole,jaygala24_pothole_detection,v1::train::pothole::2354ad18533a_pothole866.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-757,train,pothole,jaygala24_pothole_detection,v1::train::pothole::20d9e5fb33e2_pothole403.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-761,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::c6e48b9e213c_pothole941.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-762,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::9333c2d6a01a_pothole757.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-765,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::22a6d806adeb_pothole267.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-768,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::79de7f16caf3_pothole513.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-772,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::a7c7cb3fe5d3_pothole445.jpg,validation,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-775,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::744fd95ed23f_pothole668.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-777,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::a999f837b575_pothole927.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-779,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::2ac4eac3e46b_pothole829.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-785,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::53fa457e6f39_pothole331.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-788,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::8f554405e88d_pothole161.jpg,validation,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-797,train,pothole,jaygala24_pothole_detection,v1::train::pothole::3a6afa4225f5_pothole197.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-798,train,pothole,jaygala24_pothole_detection,v1::train::pothole::9e59b8be5da2_pothole4.jpg,validation,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-807,train,pothole,jaygala24_pothole_detection,v1::train::pothole::9720a5f3f7bc_pothole569.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-816,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::e86c2e126f71_pothole48.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-821,train,pothole,jaygala24_pothole_detection,v1::train::pothole::1ea8eeb34a7c_pothole339.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-822,train,pothole,jaygala24_pothole_detection,v1::train::pothole::01b8c73c65c3_pothole766.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-827,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::3e58f1a80144_pothole528.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-836,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::86f7adf520d7_pothole818.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-848,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::6f250b0ca860_pothole785.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-849,train,pothole,jaygala24_pothole_detection,v1::train::pothole::dade17a61802_pothole523.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-851,train,pothole,jaygala24_pothole_detection,v1::train::pothole::dda83a32cfe5_pothole28.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-852,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::3f0f3db45965_pothole117.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-859,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::a83dc7c4093c_pothole837.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-884,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::453cfe0971bd_pothole12.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-895,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::94a33b7fce3d_pothole623.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-900,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::fdcfd2c64c19_pothole263.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-901,protected_test,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-929,train,pothole,jaygala24_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-902,train,pothole,jaygala24_pothole_detection,v1::train::pothole::10c7b90b23f6_pothole741.jpg,validation,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-933,train,pothole,jaygala24_pothole_detection,v1::train::pothole::d859299f7bd5_pothole575.jpg,validation,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-934,train,pothole,jaygala24_pothole_detection,v1::train::pothole::389dea517cab_pothole609.jpg,validation,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-946,validation,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-964,protected_test,pothole,jaygala24_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-948,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::4f82bf4c45d3_pothole568.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-962,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::e2f999b39010_pothole859.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-971,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::991851665be9_pothole245.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-982,train,pothole,jaygala24_pothole_detection,v1::train::pothole::f2a948b8c376_pothole547.jpg,validation,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
github_pothole::github_pothole::img-985,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::0d8d0b8daa5b_pothole792.jpg,train,pothole,V1_Kaggle_pothole_detection,0,holdout_required_same_visual_hash
