source_record_id,source_image_path,source_annotation_path,source_subtype_labels,source_subtype_counts,mapped_object_count,mapped_object_label_counts,road_marking_present,sha256,exact_duplicate_group_id,duplicate_role,selection_rule,candidate_status
128b,data/raw/v2/ceymo/train/extracted/train/images/128b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/128b.xml,BL;SA,BL:1;SA:1,2,road_marking:2,yes,6bff8f28c88db74dfd82b2a19a4ea4fe6d0ba8996d9365d71f2b82e48ed95d2e,,unique,audited_source_training_record,pre_split_source_candidate
12a,data/raw/v2/ceymo/train/extracted/train/images/12a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/12a.xml,RA;SA,RA:1;SA:1,2,road_marking:2,yes,f9818c1451d6c1d62f924585c467a13b9735aa78cb8a1b1520cac0ee1a14dd18,,unique,audited_source_training_record,pre_split_source_candidate
12b,data/raw/v2/ceymo/train/extracted/train/images/12b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/12b.xml,RA;SA,RA:1;SA:1,2,road_marking:2,yes,5e3405978b6b9195c9a120ff3b0b34375e3c7a27292a70e5b6f9cd3586689fbb,,unique,audited_source_training_record,pre_split_source_candidate
12c,data/raw/v2/ceymo/train/extracted/train/images/12c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/12c.xml,RA;SA,RA:1;SA:1,2,road_marking:2,yes,44a7f6f583573e3f9c67ab5a1733d83878283fafab48dd3a4c304d259748ecf7,,unique,audited_source_training_record,pre_split_source_candidate
13,data/raw/v2/ceymo/train/extracted/train/images/13.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/13.xml,RA,RA:1,1,road_marking:1,yes,821cdf18321a45894e8985891a928cc3662a61a164bc474c6d1f7dea14b4628c,,unique,audited_source_training_record,pre_split_source_candidate
130,data/raw/v2/ceymo/train/extracted/train/images/130.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/130.xml,JB,JB:1,1,road_marking:1,yes,3745880a4575809257471119a8ac4ee439a0615cb11c21ad72766666c81743d4,,unique,audited_source_training_record,pre_split_source_candidate
130a,data/raw/v2/ceymo/train/extracted/train/images/130a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/130a.xml,JB,JB:1,1,road_marking:1,yes,6933d43c0eaac22c5abeef45ad15bf6e2b3a99c464bdc30b1979ef7ccff2034d,,unique,audited_source_training_record,pre_split_source_candidate
130b,data/raw/v2/ceymo/train/extracted/train/images/130b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/130b.xml,JB,JB:1,1,road_marking:1,yes,0907467c2ea4103ef7fb8c9223a9545eb54f103c5b0007aa5988a6c7bc30e76c,,unique,audited_source_training_record,pre_split_source_candidate
132,data/raw/v2/ceymo/train/extracted/train/images/132.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/132.xml,BL,BL:1,1,road_marking:1,yes,0ff9cb8644ac9e631c4e65fa69bc59b0a7d3682ff166589fb606e20a4af9cef5,,unique,audited_source_training_record,pre_split_source_candidate
132a,data/raw/v2/ceymo/train/extracted/train/images/132a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/132a.xml,BL;SA,BL:1;SA:1,2,road_marking:2,yes,347393bbfd5dc6ad230d7756e85eefcb766bf1101e61b209471f9ca0716d0ac6,,unique,audited_source_training_record,pre_split_source_candidate
132b,data/raw/v2/ceymo/train/extracted/train/images/132b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/132b.xml,BL;SA,BL:1;SA:1,2,road_marking:2,yes,49dcb23c2a4c270af06abe5b2c82cd300f6c8fda6d07ce3139c80cd30e376a76,,unique,audited_source_training_record,pre_split_source_candidate
134,data/raw/v2/ceymo/train/extracted/train/images/134.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/134.xml,SA;SLA,SA:2;SLA:1,3,road_marking:3,yes,fb42fa6e330f22b7f06fc74bdc2ad218776433139a35c3c92551d91013b5f036,,unique,audited_source_training_record,pre_split_source_candidate
134a,data/raw/v2/ceymo/train/extracted/train/images/134a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/134a.xml,SA;SLA,SA:2;SLA:1,3,road_marking:3,yes,9df22e994258ee909c71b75ebe4297053295f0d5d546b779d9821b815f8337eb,,unique,audited_source_training_record,pre_split_source_candidate
134b,data/raw/v2/ceymo/train/extracted/train/images/134b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/134b.xml,SA;SLA,SA:2;SLA:1,3,road_marking:3,yes,875e601fca512ad4dd7c6fb7e37b94c5fb8e534075eb1b7810a9e1e25ecf7483,,unique,audited_source_training_record,pre_split_source_candidate
134c,data/raw/v2/ceymo/train/extracted/train/images/134c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/134c.xml,SA;SLA,SA:2;SLA:1,3,road_marking:3,yes,f7d4418db3e09e893ec9d2d5ce7a346938acdb482f2d67c784b762f3a6e3bdcd,,unique,audited_source_training_record,pre_split_source_candidate
134d,data/raw/v2/ceymo/train/extracted/train/images/134d.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/134d.xml,SA;SLA,SA:2;SLA:1,3,road_marking:3,yes,ff68a9227b51425f5ae6a8c929e448356ed558809366a772703eb9267d460b09,,unique,audited_source_training_record,pre_split_source_candidate
135,data/raw/v2/ceymo/train/extracted/train/images/135.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/135.xml,RA;SA;SLA,RA:1;SA:2;SLA:1,4,road_marking:4,yes,30185d0cb8efc88c70d90bda8ab41544a3d28b1cf4d41fee58e803829fdfc384,,unique,audited_source_training_record,pre_split_source_candidate
135a,data/raw/v2/ceymo/train/extracted/train/images/135a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/135a.xml,RA;SA;SLA,RA:1;SA:2;SLA:1,4,road_marking:4,yes,79efef7ec18b5385cf5fd7a0cd71080a10ddc2b1e4801727587f928b80608b7e,,unique,audited_source_training_record,pre_split_source_candidate
135b,data/raw/v2/ceymo/train/extracted/train/images/135b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/135b.xml,RA;SA;SLA,RA:1;SA:4;SLA:1,6,road_marking:6,yes,2077a67a5b0968a164648faa2253e2bcbeb359ce216cdd32e05819207c86a69f,,unique,audited_source_training_record,pre_split_source_candidate
135c,data/raw/v2/ceymo/train/extracted/train/images/135c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/135c.xml,RA;SA;SLA,RA:1;SA:4;SLA:2,7,road_marking:7,yes,3484d2ef6ed07c171a78c1f479d6f933e4ceca2ca84a837219d6afc7db66793e,,unique,audited_source_training_record,pre_split_source_candidate
135d,data/raw/v2/ceymo/train/extracted/train/images/135d.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/135d.xml,RA;SA;SLA,RA:1;SA:4;SLA:2,7,road_marking:7,yes,6b58d4367dec8107021ceb9dd2c69aed07f2eed554ea4b0c17dac95fb94683f9,,unique,audited_source_training_record,pre_split_source_candidate
136,data/raw/v2/ceymo/train/extracted/train/images/136.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/136.xml,RA;SA;SLA,RA:1;SA:4;SLA:2,7,road_marking:7,yes,568f90d772da2163e0f46863585524f7d558133bec06f606a5e016164d986647,,unique,audited_source_training_record,pre_split_source_candidate
136a,data/raw/v2/ceymo/train/extracted/train/images/136a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/136a.xml,RA;SA;SLA,RA:1;SA:4;SLA:2,7,road_marking:7,yes,a44a996f6f773e465cd1b3c8441da391ac749a82cb80520af5e4d72254c4d40b,,unique,audited_source_training_record,pre_split_source_candidate
136b,data/raw/v2/ceymo/train/extracted/train/images/136b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/136b.xml,RA;SA;SLA,RA:1;SA:4;SLA:2,7,road_marking:7,yes,cb643f8c452456d9063d62cc801657a67a45801b229544850ee51a37abaf6e53,,unique,audited_source_training_record,pre_split_source_candidate
136c,data/raw/v2/ceymo/train/extracted/train/images/136c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/136c.xml,RA;SA;SLA,RA:1;SA:4;SLA:2,7,road_marking:7,yes,c946035219fb124310dfba60daf4f9dc47684a3373b1e9539f672dea00d56c97,,unique,audited_source_training_record,pre_split_source_candidate
136d,data/raw/v2/ceymo/train/extracted/train/images/136d.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/136d.xml,RA;SA;SLA,RA:1;SA:4;SLA:2,7,road_marking:7,yes,145844697a13cd9c47d30caa1a5978e87229032b4f3d5d7f6de587aca8e7b9ae,,unique,audited_source_training_record,pre_split_source_candidate
137,data/raw/v2/ceymo/train/extracted/train/images/137.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/137.xml,RA;SA;SLA,RA:1;SA:2;SLA:1,4,road_marking:4,yes,1e34bf92161b4c0e2dfbfe7d9da2a21889c8acee5a8005a419d1742572e314ba,,unique,audited_source_training_record,pre_split_source_candidate
137a,data/raw/v2/ceymo/train/extracted/train/images/137a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/137a.xml,RA;SA;SLA,RA:1;SA:2;SLA:1,4,road_marking:4,yes,83207e705c7908cfefe7021178449e66f75749bbe45d4c625b5829d4ebe8518a,,unique,audited_source_training_record,pre_split_source_candidate
137b,data/raw/v2/ceymo/train/extracted/train/images/137b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/137b.xml,RA;SA;SLA,RA:1;SA:2;SLA:1,4,road_marking:4,yes,9bf9bfbc49f8e6533df6ddd26ef5b27ca30516a99603f9662130d5c562bbd950,,unique,audited_source_training_record,pre_split_source_candidate
137c,data/raw/v2/ceymo/train/extracted/train/images/137c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/137c.xml,RA;SA;SLA,RA:1;SA:2;SLA:1,4,road_marking:4,yes,eda998033667430b265afa36d02950945ac46705d6ee4dcd952df3f806a1322b,,unique,audited_source_training_record,pre_split_source_candidate
137d,data/raw/v2/ceymo/train/extracted/train/images/137d.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/137d.xml,RA;SA,RA:1;SA:2,3,road_marking:3,yes,7c531b361cec1b3b34107000900bb0f63287068f6ba709c8e4d2201fbff4194e,,unique,audited_source_training_record,pre_split_source_candidate
138,data/raw/v2/ceymo/train/extracted/train/images/138.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/138.xml,JB,JB:1,1,road_marking:1,yes,2d1ea6843377fa3613b82fee084fc96ad34525eebfbe8272c5cd956e74d8a12b,,unique,audited_source_training_record,pre_split_source_candidate
138a,data/raw/v2/ceymo/train/extracted/train/images/138a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/138a.xml,JB,JB:1,1,road_marking:1,yes,1aa995081155a7561860a54dee94329291ced901827467f76bd9f8cb67aa0bcd,,unique,audited_source_training_record,pre_split_source_candidate
138b,data/raw/v2/ceymo/train/extracted/train/images/138b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/138b.xml,JB,JB:1,1,road_marking:1,yes,a5e2118aff4dc6c25337bb7951405e19c96068b6620b80725596261cc6be069f,,unique,audited_source_training_record,pre_split_source_candidate
139,data/raw/v2/ceymo/train/extracted/train/images/139.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/139.xml,JB,JB:1,1,road_marking:1,yes,3028a09a6f43a51936f8742e36eb56feb3ccc35246750031de8084fd8022fc60,,unique,audited_source_training_record,pre_split_source_candidate
139a,data/raw/v2/ceymo/train/extracted/train/images/139a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/139a.xml,JB,JB:1,1,road_marking:1,yes,37cee7895bb5dce7866520900d8fa86705c3413d5f972a0b298119155ecc3acf,,unique,audited_source_training_record,pre_split_source_candidate
139b,data/raw/v2/ceymo/train/extracted/train/images/139b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/139b.xml,JB,JB:1,1,road_marking:1,yes,9defc3cc0f6211e4f62b82a25850b9834da437d73b40a821dd5484e8b4c27b87,,unique,audited_source_training_record,pre_split_source_candidate
13a,data/raw/v2/ceymo/train/extracted/train/images/13a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/13a.xml,RA,RA:1,1,road_marking:1,yes,bc29047024ca9e0244278e97f759b7d4224f1aabb34e51f7d8c5203a5ba74602,,unique,audited_source_training_record,pre_split_source_candidate
13b,data/raw/v2/ceymo/train/extracted/train/images/13b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/13b.xml,RA,RA:1,1,road_marking:1,yes,d9272a6be6764199d6f0df525f9d1196d713174c22ccf4c0eeff2118cc8f2cb9,,unique,audited_source_training_record,pre_split_source_candidate
14,data/raw/v2/ceymo/train/extracted/train/images/14.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/14.xml,DM,DM:2,2,road_marking:2,yes,2b7e2c04cc80cfff8d23ba748500dc5dea6dec9faa1c7373661ee5c8b18c3e8c,,unique,audited_source_training_record,pre_split_source_candidate
14a,data/raw/v2/ceymo/train/extracted/train/images/14a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/14a.xml,DM,DM:2,2,road_marking:2,yes,7a30166663f00f4f0482f98e32d76670010944e238cf4f40d50cb60335002615,,unique,audited_source_training_record,pre_split_source_candidate
15,data/raw/v2/ceymo/train/extracted/train/images/15.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/15.xml,PC,PC:1,1,road_marking:1,yes,4d026615243b03c7e97bf03422b48a7c5b36436c0abe88e68ca78bb953c95ee6,,unique,audited_source_training_record,pre_split_source_candidate
151,data/raw/v2/ceymo/train/extracted/train/images/151.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/151.xml,DM,DM:3,3,road_marking:3,yes,80b182382c25734a8a0dc53633aa14800c9c64e07c12614e405fe56898e13d79,,unique,audited_source_training_record,pre_split_source_candidate
151a,data/raw/v2/ceymo/train/extracted/train/images/151a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/151a.xml,DM,DM:3,3,road_marking:3,yes,9e6d39955ebd3433b99f4780bf4ef54bcdc9fee6f3035dea655d4a76c46511c6,,unique,audited_source_training_record,pre_split_source_candidate
152,data/raw/v2/ceymo/train/extracted/train/images/152.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/152.xml,BL,BL:1,1,road_marking:1,yes,8b08f543e447767eedbb262aa9ad9f8fdab5927d65f782ab82c14a35abc2dbf2,,unique,audited_source_training_record,pre_split_source_candidate
152a,data/raw/v2/ceymo/train/extracted/train/images/152a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/152a.xml,BL;SA,BL:1;SA:1,2,road_marking:2,yes,c490c2a5517591e43112d5620395d34bb70b3cc56278e5b2c71094fcd46236a4,,unique,audited_source_training_record,pre_split_source_candidate
153,data/raw/v2/ceymo/train/extracted/train/images/153.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/153.xml,JB,JB:1,1,road_marking:1,yes,e5baa6934ce7d8235fff2a404091b3344f8b224d90312fb74d757defd7416462,,unique,audited_source_training_record,pre_split_source_candidate
153a,data/raw/v2/ceymo/train/extracted/train/images/153a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/153a.xml,JB,JB:1,1,road_marking:1,yes,97ac1c65a2782871394d2bc892e5fb00c72f48116a179279d7a46f01f45917c5,,unique,audited_source_training_record,pre_split_source_candidate
153b,data/raw/v2/ceymo/train/extracted/train/images/153b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/153b.xml,JB,JB:1,1,road_marking:1,yes,f7d1b7e8b0b1b45bf3abccd422d6a8aac180368bc225098fe660d7842209d8c9,,unique,audited_source_training_record,pre_split_source_candidate
154,data/raw/v2/ceymo/train/extracted/train/images/154.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/154.xml,BL,BL:1,1,road_marking:1,yes,171fda65c7f3a650562651401f26a5df95757df3123f909a0e8e7e46046caab3,,unique,audited_source_training_record,pre_split_source_candidate
154a,data/raw/v2/ceymo/train/extracted/train/images/154a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/154a.xml,BL;SA,BL:1;SA:1,2,road_marking:2,yes,7fe381fa3847a188b0bdc0901c5b7eed7d839b138f678d3ef4982f4ef900af42,,unique,audited_source_training_record,pre_split_source_candidate
154b,data/raw/v2/ceymo/train/extracted/train/images/154b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/154b.xml,BL;SA,BL:1;SA:1,2,road_marking:2,yes,791113b08c429cbd0b79e6471cd7e0b6edc25db29b86633af27b9cb29c874183,,unique,audited_source_training_record,pre_split_source_candidate
155,data/raw/v2/ceymo/train/extracted/train/images/155.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/155.xml,JB,JB:1,1,road_marking:1,yes,1c890e5ff2082ffa67ed6a48dd162279d147854e0f3d5877fbbb25bb26b9333b,,unique,audited_source_training_record,pre_split_source_candidate
155a,data/raw/v2/ceymo/train/extracted/train/images/155a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/155a.xml,JB,JB:1,1,road_marking:1,yes,3b452299295bacd14d0ab6a919b5d5bc3e2dbe67c6e6940b2e2545dcfac3b498,,unique,audited_source_training_record,pre_split_source_candidate
155b,data/raw/v2/ceymo/train/extracted/train/images/155b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/155b.xml,JB,JB:1,1,road_marking:1,yes,a62db1b6ea5310725a968d57397b05a1f6af2c9443a7e6f27d19e51a1a761db2,,unique,audited_source_training_record,pre_split_source_candidate
157,data/raw/v2/ceymo/train/extracted/train/images/157.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/157.xml,JB,JB:1,1,road_marking:1,yes,dcb68a63bca7f004371464de87b0036f74c92322c64ea1af4a549794de4c5639,,unique,audited_source_training_record,pre_split_source_candidate
157a,data/raw/v2/ceymo/train/extracted/train/images/157a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/157a.xml,JB,JB:1,1,road_marking:1,yes,f826e8ef09d0aae2b0518847bc81e58837a920ae6012d988c1cf19e3e3f4ccf0,,unique,audited_source_training_record,pre_split_source_candidate
157b,data/raw/v2/ceymo/train/extracted/train/images/157b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/157b.xml,JB,JB:1,1,road_marking:1,yes,1ce627e138a3347d2c6f6853b55b5db81782f854f3af219aa8a5bbb628f22a03,,unique,audited_source_training_record,pre_split_source_candidate
158,data/raw/v2/ceymo/train/extracted/train/images/158.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/158.xml,BL;DM,BL:1;DM:1,2,road_marking:2,yes,97e9d9dbd200a996c45ba8948bc80485cfd55f20721171ffa5fd29c819d9127e,,unique,audited_source_training_record,pre_split_source_candidate
158a,data/raw/v2/ceymo/train/extracted/train/images/158a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/158a.xml,BL;DM;SA,BL:1;DM:1;SA:1,3,road_marking:3,yes,2b86230ab112a0b511d1d0e9fc324d076baa56170693b009e97167529443c6fd,,unique,audited_source_training_record,pre_split_source_candidate
158b,data/raw/v2/ceymo/train/extracted/train/images/158b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/158b.xml,BL;DM;SA,BL:1;DM:1;SA:1,3,road_marking:3,yes,e69003c46cbcd4f94380b54785b5ef041048df4ae36cb3614b2e55a65a723ed2,,unique,audited_source_training_record,pre_split_source_candidate
159,data/raw/v2/ceymo/train/extracted/train/images/159.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/159.xml,BL,BL:1,1,road_marking:1,yes,d63e150bf724c2a7e650b8a58ce9135d50377192fc48730d02eee4e37cd9a76c,,unique,audited_source_training_record,pre_split_source_candidate
159a,data/raw/v2/ceymo/train/extracted/train/images/159a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/159a.xml,BL;SA,BL:1;SA:1,2,road_marking:2,yes,19a26e9011527af7a4a07dab90f84ebf08f9974cdce3a8dd6e13ed4b65a5e24b,,unique,audited_source_training_record,pre_split_source_candidate
159b,data/raw/v2/ceymo/train/extracted/train/images/159b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/159b.xml,BL;SA,BL:1;SA:1,2,road_marking:2,yes,382302593fcf79c28b6bbfa922ca3cfedf74823978388c8356bea47cfcdc2582,,unique,audited_source_training_record,pre_split_source_candidate
15a,data/raw/v2/ceymo/train/extracted/train/images/15a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/15a.xml,PC,PC:1,1,road_marking:1,yes,d58978e7dc9b39dacc0d55a70bc7a9df20d3194e68ed914fc32c93b7e6963c7b,,unique,audited_source_training_record,pre_split_source_candidate
15b,data/raw/v2/ceymo/train/extracted/train/images/15b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/15b.xml,PC,PC:1,1,road_marking:1,yes,3435787bea0e3c777c4fcf535634b058c24e25eb94059c86efc427241d41e280,,unique,audited_source_training_record,pre_split_source_candidate
16,data/raw/v2/ceymo/train/extracted/train/images/16.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/16.xml,JB,JB:1,1,road_marking:1,yes,0dc2158dfc675c93cac5576c62a0c2110dc3305ccec4d14c1bd51a8b8eb54c93,,unique,audited_source_training_record,pre_split_source_candidate
