candidate_id,class_label,source_dataset,source_split,source_image_id,split_group_id,region,source_image_path,materialized_image_path,target_box_xywh,crop_box_xyxy,target_box_in_crop_xywh,crop_width,crop_height,training_status,evidence_status,output_sha256
svrdd::train::01002200001307241433407705B_1292978200_484903300::repaired_road::002,repaired_road,SVRDD_YOLO,train,01002200001307241433407705B_1292978200_484903300,svrdd::train::01002200001307241433407705B_1292978200_484903300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241433407705B_1292978200_484903300.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_054eda2d943b6e16d519cf07.jpg,"283.000,535.001,69.000,38.000","232,468,404,640","51.000,67.001,69.000,38.000",172,172,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,2e16ea7fcae0e1de812f577f1fe21a388713094a940fd1f3c815ae15a31da476
svrdd::train::01002200001307241433422685B_1292976400_484903300::repaired_road::002,repaired_road,SVRDD_YOLO,train,01002200001307241433422685B_1292976400_484903300,svrdd::train::01002200001307241433422685B_1292976400_484903300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241433422685B_1292976400_484903300.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_a99f9ae45dbe596e8c426b2d.jpg,"257.000,552.001,64.000,32.000","209,488,369,648","48.000,64.001,64.000,32.000",160,160,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,d03bbcfba280aa81ae87e18e801eebb429b2e93c0666ddac4308a752b461b7ef
svrdd::train::01002200001307241433422685B_1292976400_484903300::repaired_road::003,repaired_road,SVRDD_YOLO,train,01002200001307241433422685B_1292976400_484903300,svrdd::train::01002200001307241433422685B_1292976400_484903300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241433422685B_1292976400_484903300.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_b55a76fad86507826dcc3b26.jpg,"405.000,556.000,48.000,39.000","365,512,493,640","40.000,44.000,48.000,39.000",128,128,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,0e27a7418d767c6956159c1dff9a938d58cacc44ad89e68cbb7c906d098cf198
svrdd::train::01002200001307241434552555B_1292934700_484897300::repaired_road::000,repaired_road,SVRDD_YOLO,train,01002200001307241434552555B_1292934700_484897300,svrdd::train::01002200001307241434552555B_1292934700_484897300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241434552555B_1292934700_484897300.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_ba555a6ec34b65ddb8af63fe.jpg,"8.001,722.000,281.000,41.000","0,322,702,1024","8.001,400.000,281.000,41.000",702,702,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,0500fd0119fd25bb14e496095c104d147f58cf318c119d133ebe79395e1dc737
svrdd::train::01002200001307241434552555B_1292934700_484897300::repaired_road::001,repaired_road,SVRDD_YOLO,train,01002200001307241434552555B_1292934700_484897300,svrdd::train::01002200001307241434552555B_1292934700_484897300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241434552555B_1292934700_484897300.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_d0d98ead1ed960e84bf74909.jpg,"287.001,597.000,114.000,39.000","202,474,487,759","85.001,123.000,114.000,39.000",285,285,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,1c49c441e84ba3ad20f3d3f321df6d8f50411a053f8318849cc668ce7732c5c4
svrdd::train::01002200001307241434552555B_1292934700_484897300::repaired_road::002,repaired_road,SVRDD_YOLO,train,01002200001307241434552555B_1292934700_484897300,svrdd::train::01002200001307241434552555B_1292934700_484897300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241434552555B_1292934700_484897300.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_3cc8035710ecb19795289917.jpg,"0.999,574.001,305.000,159.000","0,262,762,1024","0.999,312.001,305.000,159.000",762,762,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,fbfdf39929fb4e97ad78a7d724da229c3bd05b60ba27220a32c195ec62f68799
svrdd::train::01002200001307241434552555B_1292934700_484897300::repaired_road::003,repaired_road,SVRDD_YOLO,train,01002200001307241434552555B_1292934700_484897300,svrdd::train::01002200001307241434552555B_1292934700_484897300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241434552555B_1292934700_484897300.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_b3bc8231b5bbf80bd44a1849.jpg,"306.000,527.999,81.000,58.000","246,456,448,658","60.000,71.999,81.000,58.000",202,202,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,d3c2ab3b8eb3c9b832d69c0e9178c4ae19c66e5984a99172085dc6abc7ccdd8a
svrdd::train::01002200001307241434566215B_1292935900_484897400::repaired_road::000,repaired_road,SVRDD_YOLO,train,01002200001307241434566215B_1292935900_484897400,svrdd::train::01002200001307241434566215B_1292935900_484897400,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241434566215B_1292935900_484897400.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_7e1b4c229bd4fd1d086e1316.jpg,"43.000,558.001,292.000,159.000","0,273,730,1003","43.000,285.001,292.000,159.000",730,730,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,ad27d5ccaaf7f9c51b15074d931d9f08cf7aa9758cae5010fb7fd4fec62992d3
svrdd::train::01002200001307241435022455B_1292940900_484897800::repaired_road::000,repaired_road,SVRDD_YOLO,train,01002200001307241435022455B_1292940900_484897800,svrdd::train::01002200001307241435022455B_1292940900_484897800,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435022455B_1292940900_484897800.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_8a23189033f1ee6d62de9f29.jpg,"58.000,701.000,302.000,87.000","0,269,755,1024","58.000,432.000,302.000,87.000",755,755,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,97789e3fa6c1ab1f50f7b11e4a7556f5302deb3fdd3a5ebaa390faeeeda9ab06
svrdd::train::01002200001307241435022455B_1292940900_484897800::repaired_road::001,repaired_road,SVRDD_YOLO,train,01002200001307241435022455B_1292940900_484897800,svrdd::train::01002200001307241435022455B_1292940900_484897800,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435022455B_1292940900_484897800.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_0f44206e7cf82edc75646959.jpg,"1.000,682.000,396.000,52.000","0,34,990,1024","1.000,648.000,396.000,52.000",990,990,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,fe59e8ba63219acb3f0f460a931588afaa29e7a761ef8f413ddd13eb41216be9
svrdd::train::01002200001307241435022455B_1292940900_484897800::repaired_road::002,repaired_road,SVRDD_YOLO,train,01002200001307241435022455B_1292940900_484897800,svrdd::train::01002200001307241435022455B_1292940900_484897800,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435022455B_1292940900_484897800.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_f049e858026a3cd3a2ed0713.jpg,"116.000,628.000,95.000,85.000","44,552,282,790","72.000,76.000,95.000,85.000",238,238,retain_human_approved_candidate,human_reviewed_approved,dbf09e0387c981464aeb29ae31e721f935cc7be86f5cdd7c41548f0facc251c2
svrdd::train::01002200001307241435022455B_1292940900_484897800::repaired_road::003,repaired_road,SVRDD_YOLO,train,01002200001307241435022455B_1292940900_484897800,svrdd::train::01002200001307241435022455B_1292940900_484897800,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435022455B_1292940900_484897800.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_3263ba4bf999a7e90ba03836.jpg,"275.000,554.000,93.000,141.000","146,448,498,800","129.000,106.000,93.000,141.000",352,352,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,7147cc2fa4417322775bb8eb0b85c9826d42b70f1c5456917c152c4503d84809
svrdd::train::01002200001307241435107205B_1292948800_484898500::repaired_road::001,repaired_road,SVRDD_YOLO,train,01002200001307241435107205B_1292948800_484898500,svrdd::train::01002200001307241435107205B_1292948800_484898500,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435107205B_1292948800_484898500.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_2c9ea73adc27ced2d74e2901.jpg,"1.000,631.999,118.000,53.000","0,511,295,806","1.000,120.999,118.000,53.000",295,295,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,6c6ddba305a2a31625497fb14104c6e5c7fc137c8b8c3d79c4ed4956f5a169ef
svrdd::train::01002200001307241435135625B_1292951500_484898900::repaired_road::000,repaired_road,SVRDD_YOLO,train,01002200001307241435135625B_1292951500_484898900,svrdd::train::01002200001307241435135625B_1292951500_484898900,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435135625B_1292951500_484898900.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_9fd44fd506d86e60baaf7826.jpg,"340.000,563.000,87.000,80.000","274,494,492,712","66.000,69.000,87.000,80.000",218,218,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,b72a748d5fe0fc85d2d4699e00c092bf853fc5a61616c8e1c3ab4dc4d8214a53
svrdd::train::01002200001307241435149665B_1292952800_484899100::repaired_road::000,repaired_road,SVRDD_YOLO,train,01002200001307241435149665B_1292952800_484899100,svrdd::train::01002200001307241435149665B_1292952800_484899100,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435149665B_1292952800_484899100.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_2366e8c1de6bf1b1d310cbe4.jpg,"101.000,763.999,124.000,88.001","8,653,318,963","93.000,110.999,124.000,88.001",310,310,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,b8c15318c5ef2d6d280dcaf260795c8017fc08463e6eed8981cad3ec8272b3a5
svrdd::train::01002200001307241435164205B_1292954200_484899200::repaired_road::000,repaired_road,SVRDD_YOLO,train,01002200001307241435164205B_1292954200_484899200,svrdd::train::01002200001307241435164205B_1292954200_484899200,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435164205B_1292954200_484899200.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_7b76cf69ce5554a34f9ef467.jpg,"146.000,614.000,540.000,39.000","0,0,1024,1024","146.000,614.000,540.000,39.000",1024,1024,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,906fbbddea4099c33fcba472ca94fa23f75b294a08d5f1e97b1e6d6c5862aa32
svrdd::train::01002200001307241435164205B_1292954200_484899200::repaired_road::002,repaired_road,SVRDD_YOLO,train,01002200001307241435164205B_1292954200_484899200,svrdd::train::01002200001307241435164205B_1292954200_484899200,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435164205B_1292954200_484899200.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_538c03a6264cb69464001060.jpg,"396.000,551.000,69.000,66.000","344,498,516,670","52.000,53.000,69.000,66.000",172,172,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,a73efe39fc53c25cf1d060bedfe47f9e3e011460d42f0b0333870f4bf730047a
svrdd::train::01002200001307241435272995B_1292965700_484899900::repaired_road::000,repaired_road,SVRDD_YOLO,train,01002200001307241435272995B_1292965700_484899900,svrdd::train::01002200001307241435272995B_1292965700_484899900,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435272995B_1292965700_484899900.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_fd648d9b88fcc1e7b8846013.jpg,"523.000,567.001,57.000,269.000","216,352,888,1024","307.000,215.001,57.000,269.000",672,672,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,42756dba33ae58f55103a2b9761f4c08c0b7d12043220f3c263956080a8800b0
svrdd::train::01002200001307241435272995B_1292965700_484899900::repaired_road::001,repaired_road,SVRDD_YOLO,train,01002200001307241435272995B_1292965700_484899900,svrdd::train::01002200001307241435272995B_1292965700_484899900,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435272995B_1292965700_484899900.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_d85a4abba986e0b1cd08f92b.jpg,"383.001,645.000,47.000,183.000","178,508,636,966","205.001,137.000,47.000,183.000",458,458,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,095dcbd5bd62a832cb9669eb401dadd73a4112016302b7afbd2ebe7cb4132f5d
svrdd::train::01002200001307241435272995B_1292965700_484899900::repaired_road::002,repaired_road,SVRDD_YOLO,train,01002200001307241435272995B_1292965700_484899900,svrdd::train::01002200001307241435272995B_1292965700_484899900,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435272995B_1292965700_484899900.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_853fbf02825b11234f02ee2a.jpg,"76.000,619.000,167.999,112.000","0,465,420,885","76.000,154.000,167.999,112.000",420,420,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,3ae932f835b9993115bfb2d652daa3b83735f58fd920b0f3ecca35f60d9523fb
svrdd::train::01002200001307241435272995B_1292965700_484899900::repaired_road::003,repaired_road,SVRDD_YOLO,train,01002200001307241435272995B_1292965700_484899900,svrdd::train::01002200001307241435272995B_1292965700_484899900,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435272995B_1292965700_484899900.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_11524b69d54ab4a48e26bee6.jpg,"1.000,697.000,39.000,86.000","0,632,215,847","1.000,65.000,39.000,86.000",215,215,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,8a8045ed8c8f9b8b29b1a37be8b06505230b584bf3f0dff47056001aa1241221
svrdd::train::01002200001307241435272995B_1292965700_484899900::repaired_road::004,repaired_road,SVRDD_YOLO,train,01002200001307241435272995B_1292965700_484899900,svrdd::train::01002200001307241435272995B_1292965700_484899900,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435272995B_1292965700_484899900.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_6b74d7e48bccd3ae9d9df610.jpg,"150.000,667.000,558.000,82.000","0,0,1024,1024","150.000,667.000,558.000,82.000",1024,1024,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,f2e194cf7665d429e3368cd93571c4805318256708841b422a493e8946160a16
svrdd::train::01002200001307241435272995B_1292965700_484899900::repaired_road::005,repaired_road,SVRDD_YOLO,train,01002200001307241435272995B_1292965700_484899900,svrdd::train::01002200001307241435272995B_1292965700_484899900,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435272995B_1292965700_484899900.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_e477b3ee73726ebf25921158.jpg,"1.000,787.000,182.000,53.000","0,569,455,1024","1.000,218.000,182.000,53.000",455,455,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,930f13c53bec55d98e924369bad0427082882ee3604ee0a870eff931674b2dff
svrdd::train::01002200001307241435357155B_1292975100_484900300::repaired_road::000,repaired_road,SVRDD_YOLO,train,01002200001307241435357155B_1292975100_484900300,svrdd::train::01002200001307241435357155B_1292975100_484900300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435357155B_1292975100_484900300.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_d4b591134aa5bb841c5863af.jpg,"112.000,620.000,541.000,33.000","0,0,1024,1024","112.000,620.000,541.000,33.000",1024,1024,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,e10dbde845da2f8941b59776dbcae7394693e7c954d7d2b0f6f5c5bd1859e4a6
svrdd::train::01002200001307241435357155B_1292975100_484900300::repaired_road::001,repaired_road,SVRDD_YOLO,train,01002200001307241435357155B_1292975100_484900300,svrdd::train::01002200001307241435357155B_1292975100_484900300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435357155B_1292975100_484900300.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_55a13a81c9d62ce7e38b02fa.jpg,"359.000,616.000,64.000,219.000","117,452,665,1000","242.000,164.000,64.000,219.000",548,548,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,7ef41e057293bfde7a794e7daf0ab4565084f671213587854f36feee44e04ecf
svrdd::train::01002200001307241435357155B_1292975100_484900300::repaired_road::002,repaired_road,SVRDD_YOLO,train,01002200001307241435357155B_1292975100_484900300,svrdd::train::01002200001307241435357155B_1292975100_484900300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435357155B_1292975100_484900300.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_3bec9683972ecda4973090fe.jpg,"596.000,647.999,91.000,188.000","406,507,876,977","190.000,140.999,91.000,188.000",470,470,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,4e20dd82408505decdac7d0599e811b22c22cc3685998efc4ebee8c11dc22508
